TRINITY_DN35070_c0_g1_i1.p1;Q6NS09;2.88e-34;31.208;99;Transmembrane protein 45B OS=Xenopus laevis OX=8355 GN=tmem45b PE=2 SV=1
TRINITY_DN61804_c2_g3_i1.p1;P10079;7.80e-59;42.529;95;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g3_i1.p1;P10079;1.20e-57;42.912;95;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g3_i1.p1;P10079;1.43e-57;43.077;95;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g3_i1.p1;P10079;1.64e-57;35.112;95;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g3_i1.p1;P10079;4.47e-55;42.529;95;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g3_i1.p1;P10079;7.60e-47;41.071;95;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61804_c2_g3_i1.p1;P10079;2.27e-40;41.667;95;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g1_i7.p1;P10079;1.71e-98;52.096;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g1_i7.p1;P10079;1.31e-96;51.190;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g1_i7.p1;P10079;9.84e-94;51.039;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g1_i7.p1;P10079;9.08e-91;50.445;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g1_i7.p1;P10079;2.25e-86;51.603;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g1_i7.p1;P10079;3.12e-47;33.766;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g1_i7.p1;P10079;1.24e-40;45.161;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g1_i7.p1;P10079;3.42e-30;42.012;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;2.17e-34;53.636;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;1.40e-33;56.364;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;3.52e-33;54.054;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;1.25e-30;52.679;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;1.52e-30;53.153;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;5.15e-29;51.786;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;3.19e-28;53.636;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;4.76e-28;49.091;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;6.74e-28;50.000;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;7.73e-28;50.000;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;1.24e-27;50.000;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;2.68e-27;51.351;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;1.49e-26;50.000;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;8.81e-25;45.455;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;1.74e-24;45.045;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;4.33e-23;44.545;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;2.56e-22;45.192;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;2.99e-22;48.485;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;1.84e-18;49.398;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;1.62e-10;48.438;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN61935_c0_g2_i1.p2;P10079;6.42e-06;43.478;100;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN62311_c0_g2_i3.p1;Q5RCR5;3.85e-78;44.643;85;Inactive C-alpha-formylglycine-generating enzyme 2 OS=Pongo abelii OX=9601 GN=SUMF2 PE=2 SV=1
TRINITY_DN62345_c0_g2_i1.p1;O94273;5.79e-33;46.259;97;Peptidyl-prolyl cis-trans isomerase B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cyp4 PE=3 SV=1
TRINITY_DN62433_c0_g3_i2.p1;Q8CJ19;0.0;40.355;99;[F-actin]-monooxygenase MICAL3 OS=Mus musculus OX=10090 GN=Mical3 PE=1 SV=2
TRINITY_DN62606_c1_g2_i2.p1;Q9TU34;7.21e-64;23.443;87;Inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 OS=Bos taurus OX=9913 GN=ITPR1 PE=1 SV=1
TRINITY_DN62606_c1_g2_i2.p1;Q9TU34;4.10e-53;23.458;87;Inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 OS=Bos taurus OX=9913 GN=ITPR1 PE=1 SV=1
TRINITY_DN62606_c1_g2_i3.p1;Q9TU34;1.52e-63;23.529;87;Inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 OS=Bos taurus OX=9913 GN=ITPR1 PE=1 SV=1
TRINITY_DN62606_c1_g2_i3.p1;Q9TU34;8.48e-53;23.458;87;Inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 OS=Bos taurus OX=9913 GN=ITPR1 PE=1 SV=1
TRINITY_DN62606_c1_g2_i6.p1;Q9TU34;8.50e-64;23.443;87;Inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 OS=Bos taurus OX=9913 GN=ITPR1 PE=1 SV=1
TRINITY_DN62606_c1_g2_i6.p1;Q9TU34;8.50e-53;23.458;87;Inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 OS=Bos taurus OX=9913 GN=ITPR1 PE=1 SV=1
TRINITY_DN62606_c1_g2_i9.p1;Q14643;4.38e-55;23.988;74;Inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 OS=Homo sapiens OX=9606 GN=ITPR1 PE=1 SV=3
TRINITY_DN62770_c0_g1_i19.p1;A0A1F4;7.31e-26;51.613;60;Protein eyes shut OS=Drosophila melanogaster OX=7227 GN=eys PE=1 SV=1
TRINITY_DN62770_c0_g1_i19.p1;A0A1F4;6.72e-17;44.086;60;Protein eyes shut OS=Drosophila melanogaster OX=7227 GN=eys PE=1 SV=1
TRINITY_DN62770_c0_g1_i19.p1;A0A1F4;1.92e-16;33.835;60;Protein eyes shut OS=Drosophila melanogaster OX=7227 GN=eys PE=1 SV=1
TRINITY_DN62770_c0_g1_i19.p1;A0A1F4;8.55e-16;42.157;60;Protein eyes shut OS=Drosophila melanogaster OX=7227 GN=eys PE=1 SV=1
TRINITY_DN62770_c0_g1_i19.p1;A0A1F4;1.90e-08;26.374;60;Protein eyes shut OS=Drosophila melanogaster OX=7227 GN=eys PE=1 SV=1
TRINITY_DN62770_c0_g1_i5.p1;P10079;4.02e-117;59.938;61;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN62770_c0_g1_i5.p1;P10079;5.80e-116;58.075;61;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN62770_c0_g1_i5.p1;P10079;5.00e-112;57.276;61;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN62770_c0_g1_i5.p1;P10079;1.70e-109;57.453;61;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN62770_c0_g1_i5.p1;P10079;1.88e-109;56.875;61;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN62770_c0_g1_i5.p1;P10079;3.30e-108;56.698;61;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN62770_c0_g1_i5.p1;P10079;3.08e-107;57.006;61;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN62770_c0_g1_i5.p1;P10079;2.63e-105;54.180;61;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN62770_c0_g1_i5.p1;P10079;2.16e-104;51.397;61;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN62770_c0_g1_i5.p1;P10079;5.16e-104;54.206;61;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN62770_c0_g1_i5.p1;P10079;6.19e-100;54.902;61;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN62770_c0_g1_i9.p1;P49013;5.76e-85;54.118;55;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN62770_c0_g1_i9.p1;P49013;1.06e-72;51.515;55;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN62802_c0_g1_i6.p1;Q9GKT2;1.74e-75;44.856;95;Fatty acid hydroxylase domain-containing protein 2 OS=Macaca fascicularis OX=9541 GN=FAXDC2 PE=2 SV=1
TRINITY_DN63005_c0_g4_i1.p1;P49013;1.73e-51;48.980;77;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN63005_c0_g4_i1.p1;P49013;1.86e-49;49.189;77;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN63005_c0_g4_i1.p1;P49013;1.43e-45;47.368;77;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN63005_c0_g4_i1.p1;P49013;5.26e-31;52.101;77;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN63005_c0_g4_i1.p1;P49013;9.20e-12;40.260;77;Fibropellin-3 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF3 PE=1 SV=1
TRINITY_DN63061_c1_g4_i4.p1;P0C8E4;5.74e-163;55.928;87;Mitogen-activated protein kinase kinase kinase 7 OS=Rattus norvegicus OX=10116 GN=Map3k7 PE=1 SV=1
TRINITY_DN63072_c0_g1_i10.p1;P10079;9.67e-31;29.741;97;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN63072_c0_g1_i10.p1;P10079;5.12e-30;31.117;97;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN63072_c0_g1_i10.p1;P10079;5.08e-10;31.457;97;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN63072_c0_g1_i10.p1;P10079;2.87e-06;31.008;97;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN63072_c0_g2_i12.p1;P10079;5.77e-15;30.028;89;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN63072_c0_g2_i12.p1;P10079;2.60e-10;31.102;89;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN63072_c0_g2_i12.p1;P10079;2.58e-09;27.457;89;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN63072_c0_g2_i12.p1;P10079;4.47e-08;32.768;89;Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2
TRINITY_DN63164_c0_g2_i1.p1;Q80WN7;7.74e-28;41.045;51;Beta-1,4-galactosyltransferase 4 OS=Cricetulus griseus OX=10029 GN=B4GALT4 PE=2 SV=1
TRINITY_DN63179_c0_g1_i4.p1;Q7RTY7;6.31e-42;33.533;60;Ovochymase-1 OS=Homo sapiens OX=9606 GN=OVCH1 PE=1 SV=3
TRINITY_DN63179_c0_g1_i4.p1;Q7RTY7;5.35e-15;27.513;60;Ovochymase-1 OS=Homo sapiens OX=9606 GN=OVCH1 PE=1 SV=3
TRINITY_DN63306_c1_g1_i1.p1;Q7T070;3.26e-57;48.223;80;Ammonium transporter Rh type B OS=Danio rerio OX=7955 GN=rhbg PE=2 SV=1
TRINITY_DN63306_c1_g2_i1.p1;Q3BCQ4;4.04e-14;46.552;52;Ammonium transporter Rh type C OS=Canis lupus familiaris OX=9615 GN=RHCG PE=2 SV=1
TRINITY_DN63308_c1_g1_i9.p1;Q5RFR0;7.87e-31;30.153;89;Alpha-tocopherol transfer protein-like OS=Pongo abelii OX=9601 GN=TTPAL PE=2 SV=1
TRINITY_DN63321_c0_g1_i6.p1;A0FKN5;0.0;40.824;95;Prestin OS=Gallus gallus OX=9031 GN=SLC26A5 PE=1 SV=1
TRINITY_DN63515_c0_g1_i3.p1;P24367;3.69e-54;46.774;83;Peptidyl-prolyl cis-trans isomerase B OS=Gallus gallus OX=9031 GN=PPIB PE=2 SV=1
TRINITY_DN63515_c0_g1_i4.p1;P24367;3.69e-54;46.774;83;Peptidyl-prolyl cis-trans isomerase B OS=Gallus gallus OX=9031 GN=PPIB PE=2 SV=1
TRINITY_DN63515_c0_g1_i7.p1;P24367;3.69e-54;46.774;83;Peptidyl-prolyl cis-trans isomerase B OS=Gallus gallus OX=9031 GN=PPIB PE=2 SV=1
TRINITY_DN63515_c0_g1_i8.p1;P24367;3.69e-54;46.774;83;Peptidyl-prolyl cis-trans isomerase B OS=Gallus gallus OX=9031 GN=PPIB PE=2 SV=1
TRINITY_DN63536_c3_g3_i2.p1;Q8N695;4.68e-94;46.284;96;Sodium-coupled monocarboxylate transporter 1 OS=Homo sapiens OX=9606 GN=SLC5A8 PE=1 SV=2
TRINITY_DN63538_c0_g1_i12.p1;O15439;0.0;36.093;97;ATP-binding cassette sub-family C member 4 OS=Homo sapiens OX=9606 GN=ABCC4 PE=1 SV=3
TRINITY_DN63557_c2_g1_i6.p1;Q86MA7;1.93e-47;38.976;67;Protein PRQFV-amide OS=Aplysia californica OX=6500 PE=1 SV=1
TRINITY_DN63557_c2_g1_i6.p1;Q86MA7;7.60e-46;39.013;67;Protein PRQFV-amide OS=Aplysia californica OX=6500 PE=1 SV=1
TRINITY_DN63557_c2_g1_i6.p1;Q86MA7;2.04e-32;36.883;67;Protein PRQFV-amide OS=Aplysia californica OX=6500 PE=1 SV=1
TRINITY_DN63557_c2_g1_i6.p1;Q86MA7;4.17e-23;35.987;67;Protein PRQFV-amide OS=Aplysia californica OX=6500 PE=1 SV=1
TRINITY_DN63557_c2_g1_i6.p1;Q86MA7;6.85e-11;31.183;67;Protein PRQFV-amide OS=Aplysia californica OX=6500 PE=1 SV=1
TRINITY_DN63557_c2_g1_i6.p3;Q86MA7;3.89e-13;36.715;90;Protein PRQFV-amide OS=Aplysia californica OX=6500 PE=1 SV=1
TRINITY_DN63557_c2_g1_i6.p3;Q86MA7;6.56e-09;33.990;90;Protein PRQFV-amide OS=Aplysia californica OX=6500 PE=1 SV=1
TRINITY_DN63557_c2_g1_i6.p3;Q86MA7;2.59e-08;31.050;90;Protein PRQFV-amide OS=Aplysia californica OX=6500 PE=1 SV=1
TRINITY_DN63557_c2_g1_i6.p3;Q86MA7;2.31e-06;31.308;90;Protein PRQFV-amide OS=Aplysia californica OX=6500 PE=1 SV=1
TRINITY_DN63600_c1_g1_i7.p1;Q8IZJ3;9.69e-13;32.667;35;C3 and PZP-like alpha-2-macroglobulin domain-containing protein 8 OS=Homo sapiens OX=9606 GN=CPAMD8 PE=1 SV=2
TRINITY_DN63625_c2_g1_i1.p1;P08253;5.85e-19;32.569;87;72 kDa type IV collagenase OS=Homo sapiens OX=9606 GN=MMP2 PE=1 SV=2
TRINITY_DN63625_c2_g1_i1.p1;P08253;1.42e-17;31.667;87;72 kDa type IV collagenase OS=Homo sapiens OX=9606 GN=MMP2 PE=1 SV=2
TRINITY_DN63625_c2_g1_i1.p1;P08253;4.29e-09;34.234;87;72 kDa type IV collagenase OS=Homo sapiens OX=9606 GN=MMP2 PE=1 SV=2
TRINITY_DN63625_c2_g1_i1.p1;P08253;5.24e-08;30.435;87;72 kDa type IV collagenase OS=Homo sapiens OX=9606 GN=MMP2 PE=1 SV=2
TRINITY_DN63632_c0_g1_i3.p1;Q8N392;3.96e-124;38.907;89;Rho GTPase-activating protein 18 OS=Homo sapiens OX=9606 GN=ARHGAP18 PE=1 SV=3
TRINITY_DN63710_c3_g1_i6.p3;A2VEC9;9.33e-11;35.185;97;SCO-spondin OS=Homo sapiens OX=9606 GN=SSPOP PE=2 SV=2
TRINITY_DN63710_c3_g1_i6.p3;A2VEC9;2.10e-07;30.851;97;SCO-spondin OS=Homo sapiens OX=9606 GN=SSPOP PE=2 SV=2
TRINITY_DN63710_c3_g1_i6.p3;A2VEC9;5.19e-06;26.351;97;SCO-spondin OS=Homo sapiens OX=9606 GN=SSPOP PE=2 SV=2
TRINITY_DN63710_c3_g1_i7.p1;Q2PC93;9.64e-29;31.343;89;SCO-spondin OS=Gallus gallus OX=9031 GN=SSPO PE=2 SV=1
TRINITY_DN63710_c3_g1_i7.p1;Q2PC93;2.17e-25;30.841;89;SCO-spondin OS=Gallus gallus OX=9031 GN=SSPO PE=2 SV=1
TRINITY_DN63710_c3_g1_i7.p1;Q2PC93;2.51e-19;28.996;89;SCO-spondin OS=Gallus gallus OX=9031 GN=SSPO PE=2 SV=1
TRINITY_DN63710_c3_g1_i7.p1;Q2PC93;6.74e-16;24.667;89;SCO-spondin OS=Gallus gallus OX=9031 GN=SSPO PE=2 SV=1
TRINITY_DN63710_c3_g1_i7.p1;Q2PC93;6.53e-12;23.121;89;SCO-spondin OS=Gallus gallus OX=9031 GN=SSPO PE=2 SV=1
TRINITY_DN63710_c3_g1_i7.p1;Q2PC93;3.18e-08;24.752;89;SCO-spondin OS=Gallus gallus OX=9031 GN=SSPO PE=2 SV=1
TRINITY_DN63710_c3_g1_i7.p1;Q2PC93;3.62e-08;31.621;89;SCO-spondin OS=Gallus gallus OX=9031 GN=SSPO PE=2 SV=1
TRINITY_DN63710_c3_g1_i7.p1;Q2PC93;9.56e-08;26.821;89;SCO-spondin OS=Gallus gallus OX=9031 GN=SSPO PE=2 SV=1
TRINITY_DN63710_c3_g1_i7.p1;Q2PC93;1.93e-06;25.768;89;SCO-spondin OS=Gallus gallus OX=9031 GN=SSPO PE=2 SV=1
TRINITY_DN63754_c0_g1_i4.p1;Q5ZK33;0.0;41.084;86;Mitochondrial proton/calcium exchanger protein OS=Gallus gallus OX=9031 GN=LETM1 PE=2 SV=1
TRINITY_DN63900_c0_g1_i1.p1;Q7TN88;2.93e-87;28.508;91;Polycystin-1-like protein 2 OS=Mus musculus OX=10090 GN=Pkd1l2 PE=2 SV=1
TRINITY_DN63946_c2_g1_i2.p1;Q6AY78;3.50e-14;29.730;87;Solute carrier family 22 member 18 OS=Rattus norvegicus OX=10116 GN=Slc67a1 PE=2 SV=3
TRINITY_DN64085_c0_g4_i2.p1;P21328;7.78e-25;24.697;37;RNA-directed DNA polymerase from mobile element jockey OS=Drosophila melanogaster OX=7227 GN=pol PE=1 SV=1
TRINITY_DN64317_c3_g1_i6.p1;O14880;3.20e-30;42.857;96;Glutathione S-transferase 3, mitochondrial OS=Homo sapiens OX=9606 GN=MGST3 PE=1 SV=1
TRINITY_DN64399_c0_g2_i1.p1;P09487;4.82e-134;50.472;100;Alkaline phosphatase, tissue-nonspecific isozyme OS=Bos taurus OX=9913 GN=ALPL PE=1 SV=2
TRINITY_DN64399_c0_g2_i2.p1;P09487;4.82e-134;50.472;100;Alkaline phosphatase, tissue-nonspecific isozyme OS=Bos taurus OX=9913 GN=ALPL PE=1 SV=2
TRINITY_DN64438_c2_g1_i1.p1;P35032;2.89e-49;44.221;88;Trypsin-2 (Fragment) OS=Salmo salar OX=8030 PE=2 SV=1
TRINITY_DN64438_c2_g2_i2.p1;Q8JI28;3.30e-22;25.541;89;Tolloid-like protein 1 OS=Xenopus laevis OX=8355 GN=tll1 PE=1 SV=1
TRINITY_DN64438_c2_g2_i2.p1;Q8JI28;5.62e-13;27.778;89;Tolloid-like protein 1 OS=Xenopus laevis OX=8355 GN=tll1 PE=1 SV=1
TRINITY_DN64438_c2_g2_i2.p1;Q8JI28;1.55e-10;24.111;89;Tolloid-like protein 1 OS=Xenopus laevis OX=8355 GN=tll1 PE=1 SV=1
TRINITY_DN64636_c0_g2_i1.p1;Q06520;2.37e-26;31.746;86;Sulfotransferase 2A1 OS=Homo sapiens OX=9606 GN=SULT2A1 PE=1 SV=3
TRINITY_DN64659_c0_g1_i1.p1;Q55P57;1.91e-29;24.398;80;Laccase-1 OS=Cryptococcus deneoformans (strain B-3501A) OX=283643 GN=LAC1 PE=1 SV=1
TRINITY_DN64659_c0_g1_i4.p1;Q55P57;7.45e-30;24.257;73;Laccase-1 OS=Cryptococcus deneoformans (strain B-3501A) OX=283643 GN=LAC1 PE=1 SV=1
TRINITY_DN64811_c2_g1_i2.p1;A1L0Y2;0.0;51.896;99;Neuralized-like protein 4 OS=Xenopus tropicalis OX=8364 GN=neurl4 PE=2 SV=1
TRINITY_DN64811_c2_g1_i2.p1;A1L0Y2;5.55e-51;35.526;99;Neuralized-like protein 4 OS=Xenopus tropicalis OX=8364 GN=neurl4 PE=2 SV=1
TRINITY_DN64811_c2_g1_i2.p1;A1L0Y2;6.68e-25;38.415;99;Neuralized-like protein 4 OS=Xenopus tropicalis OX=8364 GN=neurl4 PE=2 SV=1
TRINITY_DN64964_c1_g1_i3.p1;Q12955;2.45e-55;34.294;86;Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3
TRINITY_DN64964_c1_g1_i3.p1;Q12955;1.57e-50;34.132;86;Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3
TRINITY_DN64964_c1_g1_i3.p1;Q12955;3.40e-45;33.333;86;Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3
TRINITY_DN64964_c1_g1_i3.p1;Q12955;7.66e-45;31.180;86;Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3
TRINITY_DN64964_c1_g1_i3.p1;Q12955;7.73e-45;33.115;86;Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3
TRINITY_DN64964_c1_g1_i3.p1;Q12955;1.77e-44;31.549;86;Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3
TRINITY_DN64964_c1_g1_i3.p1;Q12955;9.60e-42;28.643;86;Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3
TRINITY_DN64968_c0_g1_i1.p1;Q9LS10;1.02e-14;30.357;73;Probable S-adenosylmethionine-dependent methyltransferase At5g38100 OS=Arabidopsis thaliana OX=3702 GN=At5g38100 PE=2 SV=1
TRINITY_DN65009_c0_g2_i5.p1;Q8K0D2;4.02e-07;39.189;37;Factor VII-activating protease OS=Mus musculus OX=10090 GN=Habp2 PE=2 SV=2
TRINITY_DN65232_c0_g1_i1.p1;P35822;2.53e-61;37.427;37;Receptor-type tyrosine-protein phosphatase kappa OS=Mus musculus OX=10090 GN=Ptprk PE=1 SV=1
TRINITY_DN65232_c0_g1_i1.p1;P35822;4.74e-13;27.602;37;Receptor-type tyrosine-protein phosphatase kappa OS=Mus musculus OX=10090 GN=Ptprk PE=1 SV=1
TRINITY_DN65232_c0_g1_i2.p1;O14522;6.02e-93;35.471;85;Receptor-type tyrosine-protein phosphatase T OS=Homo sapiens OX=9606 GN=PTPRT PE=1 SV=6
TRINITY_DN65232_c0_g1_i2.p1;O14522;1.90e-23;29.323;85;Receptor-type tyrosine-protein phosphatase T OS=Homo sapiens OX=9606 GN=PTPRT PE=1 SV=6
TRINITY_DN65232_c0_g1_i2.p1;O14522;5.86e-12;29.767;85;Receptor-type tyrosine-protein phosphatase T OS=Homo sapiens OX=9606 GN=PTPRT PE=1 SV=6
TRINITY_DN65356_c0_g1_i2.p1;P34678;1.18e-83;36.266;65;Polypeptide N-acetylgalactosaminyltransferase 3 OS=Caenorhabditis elegans OX=6239 GN=gly-3 PE=2 SV=2
TRINITY_DN65356_c0_g1_i3.p1;P34678;1.77e-83;35.837;65;Polypeptide N-acetylgalactosaminyltransferase 3 OS=Caenorhabditis elegans OX=6239 GN=gly-3 PE=2 SV=2
TRINITY_DN65455_c0_g1_i2.p1;Q75N90;7.19e-75;33.977;67;Fibrillin-3 OS=Homo sapiens OX=9606 GN=FBN3 PE=1 SV=3
